id,date,country_id,snu_id,lgu_id,community_id,country,snu_name,lgu_name,community_name,buyer_id,fisher_id,gear_type,ma_id,ma_name,ma_lat,ma_lon,population,community_lat,community_lon,est_buyers,est_fishers,label,buying_unit,fishbase_id,weight_mt,count,total_price_usd,family_scientific,family_local,species_scientific,species_local,is_focal,a,b,lmax,yearmonth
ea4166f8-216e-4d94-a327-2ee252289ae8,2022-03-30,4,21,126,1171,Guatemala,Izabal,Puerto Barrios,El Quetzalito,924,1712874441801,Línea y anzuelo,19.0,Puerto Barrios,,,285.0,15.74719,-88.27406,1.0,40.0,Sábalo,Sábalo,1079.0,0.005447999952,2,9.318240000000001,Megalopidae,,Megalops atlanticus,Sábalo,0,0.008355,2.9635,43.29999924,2022-03-01
66ef7791-a2e1-4412-865f-2c9e59935134,2022-04-01,4,21,126,1171,Guatemala,Izabal,Puerto Barrios,El Quetzalito,924,1712874441801,Palangre,19.0,Puerto Barrios,,,285.0,15.74719,-88.27406,1.0,40.0,Tiburón,Tiburón,875.0,0.042675999624,9,145.98576,Carcharhinidae,,Carcharhinus longimanus,Tiburón,0,0.038625,2.852675,242.1428571,2022-04-01
f37db398-4050-4966-bf13-fe7df0a7a395,2022-04-07,4,21,126,1171,Guatemala,Izabal,Puerto Barrios,El Quetzalito,924,1660268831801,Línea y anzuelo,19.0,Puerto Barrios,,,285.0,15.74719,-88.27406,1.0,40.0,Robalo,Robalo,345.0,0.013165999884,7,67.55724000000001,Centropomidae,,Centropomus undecimalis,Robalo,0,0.00930125,2.97125,,2022-04-01
8ea09122-4d77-4738-8298-5a4c42d4336e,2022-04-21,4,21,126,1171,Guatemala,Izabal,Puerto Barrios,El Quetzalito,924,1660268831801,Línea y anzuelo,19.0,Puerto Barrios,,,285.0,15.74719,-88.27406,1.0,40.0,Robalo,Robalo,345.0,0.02042999982,6,104.8302,Centropomidae,,Centropomus undecimalis,Robalo,0,0.00930125,2.97125,,2022-04-01
2b6622df-9ed9-4922-b96b-117bdcc38fdc,2022-03-28,4,21,126,1171,Guatemala,Izabal,Puerto Barrios,El Quetzalito,924,1712874441801,Línea y anzuelo,19.0,Puerto Barrios,,,285.0,15.74719,-88.27406,1.0,40.0,Sábalo,Sábalo,1079.0,0.00907999992,3,15.5304,Megalopidae,,Megalops atlanticus,Sábalo,0,0.008355,2.9635,43.29999924,2022-03-01
a69c2ffd-a3db-4631-ac54-06a6e03087e7,2022-03-24,4,21,126,1174,Guatemala,Izabal,Puerto Barrios,La Graciosa,925,Ardel Medina_GTM_La Graciosa,Línea y anzuelo,19.0,Puerto Barrios,,,94.0,15.86632,-88.54422,0.0,15.0,Palometa,Palometa,380.0,0.002723999976,3,3.1060800000000004,Carangidae,,Trachinotus carolinus,Palometa,0,0.029966667,2.62,45.55999985,2022-03-01
c53d6817-874a-4db2-8ea8-1fe88d2455e3,2022-04-19,4,21,126,3433,Guatemala,Izabal,Puerto Barrios,Barrio el Estrecho,865,2394433221805,Trasmallos,19.0,Puerto Barrios,,,500.0,15.74229,-88.5944,2.0,40.0,Robalo,Robalo,345.0,0.00226999998,6,11.6478,Centropomidae,,Centropomus undecimalis,Robalo,0,0.00930125,2.97125,,2022-04-01
07744f41-db59-47ae-b0fa-a83064c864f1,2022-03-14,4,21,126,3433,Guatemala,Izabal,Puerto Barrios,Barrio el Estrecho,865,2790591231909,Línea y anzuelo,19.0,Puerto Barrios,,,500.0,15.74229,-88.5944,2.0,40.0,Sierra,Sierra,136.0,0.005901999948,5,16.8246,Scombridae,,Scomberomorus sierra,Sierra,0,0.0109525,2.85325,104.0,2022-03-01
957de3d3-7fc1-4419-ada3-b1aab7981e6c,2022-03-17,4,21,126,3433,Guatemala,Izabal,Puerto Barrios,Barrio el Estrecho,865,2322411981801,Atarraya,19.0,Puerto Barrios,,,500.0,15.74229,-88.5944,2.0,40.0,Sardina,Sardina,1043.0,0.038589999660000006,52105,66.0042,Clupeidae,,Sardinella aurita,Sardina,0,0.008849167,3.048295833,17.0,2022-03-01
5640dd9d-bbc3-4619-a7e6-2015c5c96f33,2022-04-22,4,21,126,1171,Guatemala,Izabal,Puerto Barrios,El Quetzalito,924,1712874441801,Línea y anzuelo,19.0,Puerto Barrios,,,285.0,15.74719,-88.27406,1.0,40.0,Robalo,Robalo,345.0,0.00907999992,4,46.5912,Centropomidae,,Centropomus undecimalis,Robalo,0,0.00930125,2.97125,,2022-04-01
0023c333-a3d1-444c-9193-3cd32fcfa77b,2022-05-10,4,21,126,3433,Guatemala,Izabal,Puerto Barrios,Barrio el Estrecho,865,2265913601801,Atarraya,19.0,Puerto Barrios,,,500.0,15.74229,-88.5944,2.0,40.0,Sardina,Sardina,1043.0,0.01815999984,24520,41.4144,Clupeidae,,Sardinella aurita,Sardina,0,0.008849167,3.048295833,17.0,2022-05-01
2d08fb39-0fcc-4e9b-9243-28a2e052705e,2022-04-13,4,21,126,1171,Guatemala,Izabal,Puerto Barrios,El Quetzalito,924,1660268831801,Línea y anzuelo,19.0,Puerto Barrios,,,285.0,15.74719,-88.27406,1.0,40.0,Cubera,Cubera,1427.0,0.043583999616,3,124.2432,Lutjanidae,,Lutjanus cyanopterus,Cubera,0,0.31606,3.033,44.2703702,2022-04-01
f15fd5d2-9564-4697-8f8d-b78e723800a5,2022-04-05,4,21,126,1174,Guatemala,Izabal,Puerto Barrios,La Graciosa,925,2551 69450 1801,Línea y anzuelo,19.0,Puerto Barrios,,,94.0,15.86632,-88.54422,0.0,15.0,Liseta,Liseta,1086.0,0.00907999992,30,12.942,Mugilidae,,Mugil curema,Liseta,0,0.020196897,2.903927586,44.0,2022-04-01
4d9d54ff-a226-4099-a1f3-c8b49d8e88c7,2022-03-28,4,21,126,1171,Guatemala,Izabal,Puerto Barrios,El Quetzalito,924,1712874441801,Línea y anzuelo,19.0,Puerto Barrios,,,285.0,15.74719,-88.27406,1.0,40.0,Sábalo,Sábalo,1079.0,0.004085999964,1,6.9886800000000004,Megalopidae,,Megalops atlanticus,Sábalo,0,0.008355,2.9635,43.29999924,2022-03-01
d51cd9ce-64a9-41e8-a644-6b51bacbaffb,2021-12-06,4,21,126,1174,Guatemala,Izabal,Puerto Barrios,La Graciosa,863,2551 69450 1801,,19.0,Puerto Barrios,,,94.0,15.86632,-88.54422,0.0,15.0,KingFish,Kingfish,,0.004085999964,18,9.318240000000001,,,,,0,,,,2021-12-01
e2ca72a2-8d3d-4767-a196-0d6baf2be35c,2022-04-25,4,21,126,3433,Guatemala,Izabal,Puerto Barrios,Barrio el Estrecho,865,2790591231909,Trasmallos,19.0,Puerto Barrios,,,500.0,15.74229,-88.5944,2.0,40.0,Robalo,Robalo,345.0,0.00907999992,10,51.768,Centropomidae,,Centropomus undecimalis,Robalo,0,0.00930125,2.97125,,2022-04-01
